post_id	title	ingredient_label	base_amount	base_unit	multiplier	final_amount	final_unit	note	is_functional
287708	Omelettrulle	paprika (1 st)	1.0	st	0.5	0.5	st		1
287708	Omelettrulle	kalkon (1 skivor)	1.0	skivor	3.0	3.0	skivor		0
287708	Omelettrulle	cheddarost (1 skivor)	1.0	skivor	2.0	2.0	skivor		0
287708	Omelettrulle	bladspenat (100 g)	100.0	g	0.2	20.0	g		1
287708	Omelettrulle	färsk basilika (1 kvist)	1.0	kvist	1.0	1.0	kvist		0
287699	Chiapudding med jordgubbar och hallon	frysta jordgubbar (1 dl)	1.0	dl	2.0	2.0	dl		0
287699	Chiapudding med jordgubbar och hallon	banan (1 st)	1.0	st	1.0	1.0	st		0
287699	Chiapudding med jordgubbar och hallon	havregryn (1 msk)	1.0	msk	2.0	2.0	msk		1
287699	Chiapudding med jordgubbar och hallon	honung (1 msk)	1.0	msk	0.5	0.5	msk		0
287699	Chiapudding med jordgubbar och hallon	mandelmjölk (1 dl)	1.0	dl	1.5	1.5	dl		0
287699	Chiapudding med jordgubbar och hallon	chiafrön (1 msk)	1.0	msk	3.0	3.0	msk		1
287699	Chiapudding med jordgubbar och hallon	färska hallon (1 st)	1.0	st	6.0	6.0	st		1
287699	Chiapudding med jordgubbar och hallon	grekisk yoghurt (1 dl)	1.0	dl	0.5	0.5	dl		0
287699	Chiapudding med jordgubbar och hallon	kokosskivor (1 msk)	1.0	msk	1.0	1.0	msk		0
287697	Keso med bovetegranola och frukt	keso (1 dl)	1.0	dl	1.0	1.0	dl		0
287697	Keso med bovetegranola och frukt	färsk mango (1 st)	1.0	st	0.25	0.25	st		0
287697	Keso med bovetegranola och frukt	färska hallon (1 st)	1.0	st	4.0	4.0	st		1
287697	Keso med bovetegranola och frukt	färska blåbär (1 dl)	1.0	dl	0.25	0.25	dl		0
287697	Keso med bovetegranola och frukt	bovetegranola (1 portion)	1.0	portion	1.0	1.0	portion		1
287697	Keso med bovetegranola och frukt	grapefrukt (1 st)	1.0	st	0.5	0.5	st		1
287690	Stekta äpplen med vit chokladkräm	äpplen (1 st)	1.0	st	3.0	3.0	st		1
287690	Stekta äpplen med vit chokladkräm	smör (1 tsk)	1.0	tsk	1.0	1.0	tsk		0
287690	Stekta äpplen med vit chokladkräm	flytande honung (1 tsk)	1.0	tsk	1.0	1.0	tsk		0
287690	Stekta äpplen med vit chokladkräm	kardemumma (1 krm)	1.0	krm	1.0	1.0	krm		0
287690	Stekta äpplen med vit chokladkräm	kanel (1 krm)	1.0	krm	1.0	1.0	krm		1
287690	Stekta äpplen med vit chokladkräm	vit choklad (10 g)	10.0	g	3.0	30.0	g		0
287690	Stekta äpplen med vit chokladkräm	philadelphiaost (100 g)	100.0	g	0.5	50.0	g		0
287688	Chokladriskaka med jordnötssmör	jordnötssmör (1 msk)	1.0	msk	4.0	4.0	msk		1
287688	Chokladriskaka med jordnötssmör	riskakor (1 st)	1.0	st	4.0	4.0	st		0
287688	Chokladriskaka med jordnötssmör	mörk choklad (100 g)	100.0	g	0.5	50.0	g		1
287688	Chokladriskaka med jordnötssmör	flingsalt (1 krm)	1.0	krm	1.0	1.0	krm		0
287685	Burrata med tomatsallad	tomat (1 st)	1.0	st	1.0	1.0	st		1
287685	Burrata med tomatsallad	burrata (100 g)	100.0	g	1.25	125.0	g		0
287685	Burrata med tomatsallad	salt och svartpeppar	None	None	None	None	None		0
287685	Burrata med tomatsallad	torkad basilika (1 tsk)	1.0	tsk	1.0	1.0	tsk		0
287685	Burrata med tomatsallad	cocktailtomater (1 st)	1.0	st	5.0	5.0	st		0
287685	Burrata med tomatsallad	olivolja (1 tsk)	1.0	tsk	1.0	1.0	tsk		1
287685	Burrata med tomatsallad	balsamvinäger (1 tsk)	1.0	tsk	1.0	1.0	tsk		0
287685	Burrata med tomatsallad	färsk basilika (1 msk)	1.0	msk	1.0	1.0	msk		0
287685	Burrata med tomatsallad	grön pesto (1 msk)	1.0	msk	0.5	0.5	msk		0
287685	Burrata med tomatsallad	pinjenötter (1 msk)	1.0	msk	1.0	1.0	msk		1
287683	Rotfruktssoppa	palsternacka (1 st)	1.0	st	1.0	1.0	st		1
287683	Rotfruktssoppa	kålrot (1 st)	1.0	st	0.25	0.25	st		1
287683	Rotfruktssoppa	morot (1 st)	1.0	st	1.0	1.0	st		0
287683	Rotfruktssoppa	gul lök (1 st)	1.0	st	0.5	0.5	st		0
287683	Rotfruktssoppa	vitlök (1 klyfta)	1.0	klyfta	1.0	1.0	klyfta		1
287683	Rotfruktssoppa	olivolja (1 tsk)	1.0	tsk	1.0	1.0	tsk		0
287683	Rotfruktssoppa	spiskummin (1 tsk)	1.0	tsk	1.0	1.0	tsk		0
287683	Rotfruktssoppa	cayennepeppar (1 tsk)	1.0	tsk	0.5	0.5	tsk		0
287683	Rotfruktssoppa	torkad basilika (1 tsk)	1.0	tsk	1.0	1.0	tsk		0
287683	Rotfruktssoppa	lagerblad (1 st)	1.0	st	1.0	1.0	st		0
287683	Rotfruktssoppa	tomatpuré (1 msk)	1.0	msk	0.5	0.5	msk		0
287683	Rotfruktssoppa	vatten (1 dl)	1.0	dl	5.0	5.0	dl		0
287683	Rotfruktssoppa	grönsaksbuljongtärning (1 st)	1.0	st	1.0	1.0	st		0
287683	Rotfruktssoppa	salt och svartpeppar	None	None	None	None	None		0
287683	Rotfruktssoppa	färsk persilja (1 msk)	1.0	msk	1.0	1.0	msk		0
287681	Glasnudellsalad med grönsaker	glasnudlar (100 g)	100.0	g	1.0	100.0	g		0
287681	Glasnudellsalad med grönsaker	morot (1 st)	1.0	st	1.0	1.0	st		0
287681	Glasnudellsalad med grönsaker	paprika (1 st)	1.0	st	0.5	0.5	st		0
287681	Glasnudellsalad med grönsaker	salladslök (1 st)	1.0	st	1.0	1.0	st		0
287681	Glasnudellsalad med grönsaker	broccoli (100 g)	100.0	g	1.0	100.0	g		1
287681	Glasnudellsalad med grönsaker	rödkål (1 dl)	1.0	dl	2.0	2.0	dl		1
287681	Glasnudellsalad med grönsaker	pak choi (1 st)	1.0	st	1.0	1.0	st		0
287681	Glasnudellsalad med grönsaker	vitlök (1 klyfta)	1.0	klyfta	0.5	0.5	klyfta		0
287681	Glasnudellsalad med grönsaker	färsk ingefära (1 msk)	1.0	msk	0.5	0.5	msk		1
287681	Glasnudellsalad med grönsaker	sambal oelek (1 tsk)	1.0	tsk	1.0	1.0	tsk		0
287681	Glasnudellsalad med grönsaker	ketjap manis (1 msk)	1.0	msk	1.0	1.0	msk		0
287681	Glasnudellsalad med grönsaker	soja (1 msk)	1.0	msk	1.0	1.0	msk		0
287681	Glasnudellsalad med grönsaker	färsk koriander (1 msk)	1.0	msk	2.0	2.0	msk		0
287681	Glasnudellsalad med grönsaker	lime (1 st)	1.0	st	0.25	0.25	st		0
287681	Glasnudellsalad med grönsaker	salt och svartpeppar	None	None	None	None	None		0
287679	Spenatsoppa med ägg	gul lök (1 st)	1.0	st	0.5	0.5	st		0
287679	Spenatsoppa med ägg	vitlök (1 klyfta)	1.0	klyfta	1.0	1.0	klyfta		1
287679	Spenatsoppa med ägg	olivolja (1 tsk)	1.0	tsk	1.0	1.0	tsk		0
287679	Spenatsoppa med ägg	fryst bladspenat (100 g)	100.0	g	2.5	250.0	g		1
287679	Spenatsoppa med ägg	grönsaksbuljongtärning (1 st)	1.0	st	1.0	1.0	st		0
287679	Spenatsoppa med ägg	vatten (1 dl)	1.0	dl	5.0	5.0	dl		0
287679	Spenatsoppa med ägg	salt och svartpeppar	None	None	None	None	None		0
287679	Spenatsoppa med ägg	muskot (1 krm)	1.0	krm	1.0	1.0	krm		0
287679	Spenatsoppa med ägg	havregrädde (1 dl)	1.0	dl	0.5	0.5	dl		0
287679	Spenatsoppa med ägg	kokta ägg (1 st)	1.0	st	2.0	2.0	st		1
287679	Spenatsoppa med ägg	färsk timjan (1 msk)	1.0	msk	1.0	1.0	msk		0
287677	Tomatsoppa med halloumi	gul lök (1 st)	1.0	st	0.5	0.5	st		0
287677	Tomatsoppa med halloumi	vitlök (1 klyfta)	1.0	klyfta	1.0	1.0	klyfta		1
287677	Tomatsoppa med halloumi	olivolja (1 tsk)	1.0	tsk	1.0	1.0	tsk		0
287677	Tomatsoppa med halloumi	krossade tomater (100 g)	100.0	g	3.0	300.0	g		1
287677	Tomatsoppa med halloumi	örtagårdskrydda (1 tsk)	1.0	tsk	1.0	1.0	tsk		0
287677	Tomatsoppa med halloumi	hönsbuljongtärning (1 st)	1.0	st	1.0	1.0	st		0
287677	Tomatsoppa med halloumi	flytande honung (1 tsk)	1.0	tsk	1.0	1.0	tsk		0
287677	Tomatsoppa med halloumi	vatten (1 dl)	1.0	dl	3.0	3.0	dl		0
287677	Tomatsoppa med halloumi	salt och svartpeppar	None	None	None	None	None		0
287677	Tomatsoppa med halloumi	halloumi (100 g)	100.0	g	1.0	100.0	g		0
287677	Tomatsoppa med halloumi	cocktailtomater (1 st)	1.0	st	6.0	6.0	st		0
287677	Tomatsoppa med halloumi	färsk basilika (1 msk)	1.0	msk	1.0	1.0	msk		1
287671	Kryddmjölk med apelsin	dadlar (färska) (1 st)	1.0	st	3.0	3.0	st		1
287671	Kryddmjölk med apelsin	salt (1 krm)	1.0	krm	0.5	0.5	krm		0
287671	Kryddmjölk med apelsin	kanel (1 tsk)	1.0	tsk	1.0	1.0	tsk		1
287671	Kryddmjölk med apelsin	kardemumma (1 tsk)	1.0	tsk	1.0	1.0	tsk		0
287671	Kryddmjölk med apelsin	vaniljpulver (1 tsk)	1.0	tsk	1.0	1.0	tsk		0
287671	Kryddmjölk med apelsin	mandelmjölk (1 dl)	1.0	dl	3.5	3.5	dl		0
287671	Kryddmjölk med apelsin	apelsin (1 st)	1.0	st	0.5	0.5	st		1
287665	Passionsfrukts- och mangosmoothie	apelsin (1 st)	1.0	st	1.0	1.0	st		0
287665	Passionsfrukts- och mangosmoothie	banan (1 st)	1.0	st	1.0	1.0	st		0
287665	Passionsfrukts- och mangosmoothie	fryst mango (100 g)	100.0	g	1.5	150.0	g		0
287665	Passionsfrukts- och mangosmoothie	fryst passionsfrukt (100 g)	100.0	g	1.0	100.0	g		1
287665	Passionsfrukts- och mangosmoothie	färsk ingefära (1 msk)	1.0	msk	0.5	0.5	msk		1
287665	Passionsfrukts- och mangosmoothie	lime (1 st)	1.0	st	1.0	1.0	st		0
287665	Passionsfrukts- och mangosmoothie	sötmandel (100 g)	100.0	g	1.0	100.0	g		1
287665	Passionsfrukts- och mangosmoothie	vatten (1 dl)	1.0	dl	2.0	2.0	dl		0
287665	Passionsfrukts- och mangosmoothie	färska blåbär (1 dl)	1.0	dl	0.25	0.25	dl		0
287663	Jordgubbs- och granatäppelsmoothie	frysta jordgubbar (100 g)	100.0	g	1.5	150.0	g		1
287663	Jordgubbs- och granatäppelsmoothie	fryst mango (100 g)	100.0	g	1.5	150.0	g		1
287663	Jordgubbs- och granatäppelsmoothie	granatäpple (1 st)	1.0	st	1.0	1.0	st		1
287663	Jordgubbs- och granatäppelsmoothie	banan (1 st)	1.0	st	1.0	1.0	st		0
287663	Jordgubbs- och granatäppelsmoothie	mandelmjölk (1 dl)	1.0	dl	2.0	2.0	dl		0
287663	Jordgubbs- och granatäppelsmoothie	vatten (1 dl)	1.0	dl	1.0	1.0	dl		0
287661	Grön smoothie	grönkål (100 g)	100.0	g	0.35	35.0	g		1
287661	Grön smoothie	spenat (100 g)	100.0	g	0.35	35.0	g		0
287661	Grön smoothie	selleristjälkar (1 st)	1.0	st	2.0	2.0	st		1
287661	Grön smoothie	gurka (1 st)	1.0	st	0.5	0.5	st		0
287661	Grön smoothie	kiwi (1 st)	1.0	st	1.0	1.0	st		0
287661	Grön smoothie	päron (1 st)	1.0	st	0.5	0.5	st		0
287661	Grön smoothie	äpple (1 st)	1.0	st	0.5	0.5	st		0
287661	Grön smoothie	färsk ingefära (1 msk)	1.0	msk	1.0	1.0	msk		1
287661	Grön smoothie	lime (1 st)	1.0	st	1.0	1.0	st		0
287661	Grön smoothie	vatten (1 dl)	1.0	dl	1.5	1.5	dl		0
287657	Blåbär- och hallonsmoothie	apelsin (1 st)	1.0	st	1.0	1.0	st		0
287657	Blåbär- och hallonsmoothie	banan (1 st)	1.0	st	1.0	1.0	st		0
287657	Blåbär- och hallonsmoothie	frysta blåbär (1 dl)	1.0	dl	2.0	2.0	dl		1
287657	Blåbär- och hallonsmoothie	frysta hallon (1 dl)	1.0	dl	2.0	2.0	dl		1
287657	Blåbär- och hallonsmoothie	citron (1 st)	1.0	st	1.0	1.0	st		1
287657	Blåbär- och hallonsmoothie	mandelmjölk (1 dl)	1.0	dl	2.0	2.0	dl		0
287657	Blåbär- och hallonsmoothie	vatten (1 dl)	1.0	dl	1.0	1.0	dl		0
287655	Tropisk smoothie	apelsin (1 st)	1.0	st	1.0	1.0	st		1
287655	Tropisk smoothie	banan (1 st)	1.0	st	1.0	1.0	st		0
287655	Tropisk smoothie	fryst mango (100 g)	100.0	g	1.5	150.0	g		1
287655	Tropisk smoothie	lime (1 st)	1.0	st	1.0	1.0	st		0
287655	Tropisk smoothie	färsk mynta (1 msk)	1.0	msk	1.0	1.0	msk		1
287655	Tropisk smoothie	mandelmjölk (1 dl)	1.0	dl	2.0	2.0	dl		0
287655	Tropisk smoothie	vatten (1 dl)	1.0	dl	1.0	1.0	dl		0
287636	Zucchinikaka med kardemumma	smör (100 g)	100.0	g	0.5	50.0	g		0
287636	Zucchinikaka med kardemumma	zucchini (1 st)	1.0	st	1.0	1.0	st		1
287636	Zucchinikaka med kardemumma	ägg (1 st)	1.0	st	2.0	2.0	st		0
287636	Zucchinikaka med kardemumma	kokossocker (1 dl)	1.0	dl	1.0	1.0	dl		0
287636	Zucchinikaka med kardemumma	mandelmjöl (1 dl)	1.0	dl	1.0	1.0	dl		0
287636	Zucchinikaka med kardemumma	kokosmjöl (1 dl)	1.0	dl	1.0	1.0	dl		0
287636	Zucchinikaka med kardemumma	majsmjöl (1 dl)	1.0	dl	1.0	1.0	dl		0
287636	Zucchinikaka med kardemumma	kardemumma (1 msk)	1.0	msk	1.5	1.5	msk		1
287636	Zucchinikaka med kardemumma	bakpulver (1 tsk)	1.0	tsk	1.5	1.5	tsk		0
287636	Zucchinikaka med kardemumma	philadelphiaost (100 g)	100.0	g	2.0	200.0	g		0
287636	Zucchinikaka med kardemumma	agavesirap (1 dl)	1.0	dl	0.5	0.5	dl		0
287636	Zucchinikaka med kardemumma	apelsin (1 st)	1.0	st	1.0	1.0	st		1
287634	Lövbiffsgryta med champinjoner och grönsaksspagetti	gul lök (1 st)	1.0	st	0.5	0.5	st		0
287634	Lövbiffsgryta med champinjoner och grönsaksspagetti	vitlök (1 klyfta)	1.0	klyfta	0.5	0.5	klyfta		0
287634	Lövbiffsgryta med champinjoner och grönsaksspagetti	färska champinjoner (1 st)	1.0	st	8.0	8.0	st		1
287634	Lövbiffsgryta med champinjoner och grönsaksspagetti	paprika (1 st)	1.0	st	0.75	0.75	st		0
287634	Lövbiffsgryta med champinjoner och grönsaksspagetti	lövbiff (100 g)	100.0	g	3.0	300.0	g		1
287634	Lövbiffsgryta med champinjoner och grönsaksspagetti	salt och svartpeppar	None	None	None	None	None		0
287634	Lövbiffsgryta med champinjoner och grönsaksspagetti	olivolja (1 msk)	1.0	msk	0.5	0.5	msk		0
287634	Lövbiffsgryta med champinjoner och grönsaksspagetti	ketjap manis (1 tsk)	1.0	tsk	1.0	1.0	tsk		0
287634	Lövbiffsgryta med champinjoner och grönsaksspagetti	havregrädde (1 dl)	1.0	dl	1.0	1.0	dl		0
287634	Lövbiffsgryta med champinjoner och grönsaksspagetti	sötstark senap (1 msk)	1.0	msk	1.0	1.0	msk		0
287634	Lövbiffsgryta med champinjoner och grönsaksspagetti	dijonsenap (1 tsk)	1.0	tsk	1.0	1.0	tsk		0
287634	Lövbiffsgryta med champinjoner och grönsaksspagetti	färsk persilja (1 msk)	1.0	msk	1.0	1.0	msk		0
287634	Lövbiffsgryta med champinjoner och grönsaksspagetti	squash (1 st)	1.0	st	0.5	0.5	st		1
287634	Lövbiffsgryta med champinjoner och grönsaksspagetti	morot (1 st)	1.0	st	1.0	1.0	st		0
287634	Lövbiffsgryta med champinjoner och grönsaksspagetti	riven parmesanost (1 msk)	1.0	msk	3.0	3.0	msk		0
287634	Lövbiffsgryta med champinjoner och grönsaksspagetti	färsk persilja (1 kvistar)	1.0	kvistar	2.0	2.0	kvistar		0
287630	Lax med rödbetssallad	kokta rödbetor (1 st)	1.0	st	2.0	2.0	st		1
287630	Lax med rödbetssallad	rödlök (1 st)	1.0	st	0.25	0.25	st		0
287630	Lax med rödbetssallad	färsk basilika (1 msk)	1.0	msk	2.0	2.0	msk		1
287630	Lax med rödbetssallad	olivolja (1 tsk)	1.0	tsk	1.0	1.0	tsk		0
287630	Lax med rödbetssallad	balsamvinäger (1 msk)	1.0	msk	0.5	0.5	msk		0
287630	Lax med rödbetssallad	örtagårdskrydda (1 krm)	1.0	krm	1.0	1.0	krm		0
287630	Lax med rödbetssallad	salt och svartpeppar	None	None	None	None	None		0
287630	Lax med rödbetssallad	laxfilé (100 g)	100.0	g	3.0	300.0	g		1
287630	Lax med rödbetssallad	riven parmesanost (1 dl)	1.0	dl	1.0	1.0	dl		0
287630	Lax med rödbetssallad	creme fraiche (1 msk)	1.0	msk	0.5	0.5	msk		0
287630	Lax med rödbetssallad	lättmajonäs (1 msk)	1.0	msk	0.5	0.5	msk		0
287630	Lax med rödbetssallad	citronjuice (1 tsk)	1.0	tsk	0.5	0.5	tsk		0
287630	Lax med rödbetssallad	cayennepeppar (1 krm)	1.0	krm	0.5	0.5	krm		0
287630	Lax med rödbetssallad	rucola (100 g)	100.0	g	0.25	25.0	g		0
287630	Lax med rödbetssallad	kapris (1 msk)	1.0	msk	2.0	2.0	msk		0
287630	Lax med rödbetssallad	färsk basilika (1 kvist)	1.0	kvist	1.0	1.0	kvist		0
287630	Lax med rödbetssallad	citronklyfta (1 st)	1.0	st	1.0	1.0	st		0
287631	Fisktaco med mangosalsa och sesamsås	torskrygg (100 g)	100.0	g	3.0	300.0	g		1
287631	Fisktaco med mangosalsa och sesamsås	salt och svartpeppar	None	None	None	None	None		0
287631	Fisktaco med mangosalsa och sesamsås	ägg (1 st)	1.0	st	0.5	0.5	st		0
287631	Fisktaco med mangosalsa och sesamsås	panko ströbröd (1 dl)	1.0	dl	1.0	1.0	dl		0
287631	Fisktaco med mangosalsa och sesamsås	svarta sesamfrön (1 tsk)	1.0	tsk	1.0	1.0	tsk		0
287631	Fisktaco med mangosalsa och sesamsås	sesamolja (1 msk)	1.0	msk	0.5	0.5	msk		0
287631	Fisktaco med mangosalsa och sesamsås	soja (1 msk)	1.0	msk	0.5	0.5	msk		0
287631	Fisktaco med mangosalsa och sesamsås	majonäs (1 dl)	1.0	dl	0.5	0.5	dl		0
287631	Fisktaco med mangosalsa och sesamsås	färsk ingefära (1 tsk)	1.0	tsk	1.0	1.0	tsk		0
287631	Fisktaco med mangosalsa och sesamsås	avokado (1 st)	1.0	st	1.0	1.0	st		1
287631	Fisktaco med mangosalsa och sesamsås	färsk mango (1 st)	1.0	st	0.5	0.5	st		1
287631	Fisktaco med mangosalsa och sesamsås	rödlök (1 st)	1.0	st	0.25	0.25	st		0
287631	Fisktaco med mangosalsa och sesamsås	cocktailtomater (1 st)	1.0	st	3.0	3.0	st		0
287631	Fisktaco med mangosalsa och sesamsås	lime (1 st)	1.0	st	0.5	0.5	st		0
287631	Fisktaco med mangosalsa och sesamsås	färsk koriander (1 msk)	1.0	msk	1.0	1.0	msk		0
287631	Fisktaco med mangosalsa och sesamsås	romansallad (1 blad)	1.0	blad	4.0	4.0	blad		0
287631	Fisktaco med mangosalsa och sesamsås	citronklyftor (1 st)	1.0	st	2.0	2.0	st		0
287631	Fisktaco med mangosalsa och sesamsås	färsk koriander (1 kvistar)	1.0	kvistar	2.0	2.0	kvistar		0
287624	Pokébowl med lax	broccoli (1 dl)	1.0	dl	1.0	1.0	dl		1
287624	Pokébowl med lax	blomkål (1 dl)	1.0	dl	1.0	1.0	dl		0
287624	Pokébowl med lax	färsk koriander (1 msk)	1.0	msk	2.0	2.0	msk		0
287624	Pokébowl med lax	lime (1 st)	1.0	st	0.25	0.25	st		0
287624	Pokébowl med lax	salt och svartpeppar	None	None	None	None	None		0
287624	Pokébowl med lax	rödkål (1 dl)	1.0	dl	1.0	1.0	dl		0
287624	Pokébowl med lax	morot (1 st)	1.0	st	0.5	0.5	st		0
287624	Pokébowl med lax	avokado (1 st)	1.0	st	0.5	0.5	st		0
287624	Pokébowl med lax	sockerärtor (100 g)	100.0	g	0.3	30.0	g		0
287624	Pokébowl med lax	färsk mango (1 st)	1.0	st	0.25	0.25	st		0
287624	Pokébowl med lax	salladslök (1 st)	1.0	st	0.5	0.5	st		0
287624	Pokébowl med lax	frysta sojabönor (1 dl)	1.0	dl	1.0	1.0	dl		1
287624	Pokébowl med lax	granatäppelkärnor (1 dl)	1.0	dl	0.5	0.5	dl		0
287624	Pokébowl med lax	wasabi & sesamekrydda (1 msk)	1.0	msk	0.5	0.5	msk		0
287624	Pokébowl med lax	algsallad (1 msk)	1.0	msk	2.0	2.0	msk		0
287624	Pokébowl med lax	picklad rödlök (1 msk)	1.0	msk	2.0	2.0	msk		0
287624	Pokébowl med lax	salmalax (100 g)	100.0	g	1.0	100.0	g		1
287624	Pokébowl med lax	teriyakisås (1 msk)	1.0	msk	1.0	1.0	msk		0
287624	Pokébowl med lax	majonäs (1 msk)	1.0	msk	1.0	1.0	msk		0
287624	Pokébowl med lax	stark chilisås (1 tsk)	1.0	tsk	0.5	0.5	tsk		0
287624	Pokébowl med lax	vitlök (1 klyfta)	1.0	klyfta	0.25	0.25	klyfta		0
287624	Pokébowl med lax	lime (1 klyfta)	1.0	klyfta	1.0	1.0	klyfta		0
287624	Pokébowl med lax	ärtskott (100 g)	100.0	g	0.25	25.0	g		0
287626	Detox my morning	färsk ingefära (1 msk)	1.0	msk	1.0	1.0	msk		1
287626	Detox my morning	citron (1 st)	1.0	st	1.0	1.0	st		1
287626	Detox my morning	agavesirap (1 msk)	1.0	msk	1.0	1.0	msk		0
287626	Detox my morning	cayennepeppar (1 tsk)	1.0	tsk	0.5	0.5	tsk		1
287626	Detox my morning	vatten (1 dl)	1.0	dl	3.0	3.0	dl		0
287620	Halloumiburgare med rödbetor	rödbetor (1 st)	1.0	st	2.0	2.0	st		1
287620	Halloumiburgare med rödbetor	squash (1 cm)	1.0	cm	5.0	5.0	cm		0
287620	Halloumiburgare med rödbetor	morot (1 st)	1.0	st	1.0	1.0	st		0
287620	Halloumiburgare med rödbetor	olivolja (1 tsk)	1.0	tsk	1.0	1.0	tsk		0
287620	Halloumiburgare med rödbetor	halloumiburgare (100 g)	100.0	g	1.0	100.0	g		0
287620	Halloumiburgare med rödbetor	salt och svartpeppar	None	None	None	None	None		0
287620	Halloumiburgare med rödbetor	örtagårdskrydda (1 tsk)	1.0	tsk	0.5	0.5	tsk		0
287620	Halloumiburgare med rödbetor	spenat (100 g)	100.0	g	0.5	50.0	g		1
287620	Halloumiburgare med rödbetor	rödlök (1 msk)	1.0	msk	1.0	1.0	msk		0
287620	Halloumiburgare med rödbetor	valnötter (1 st)	1.0	st	5.0	5.0	st		1
287620	Halloumiburgare med rödbetor	grön pesto (1 tsk)	1.0	tsk	1.0	1.0	tsk		0
287620	Halloumiburgare med rödbetor	gräddfil (1 msk)	1.0	msk	1.0	1.0	msk		0
287620	Halloumiburgare med rödbetor	majonäs (1 msk)	1.0	msk	0.5	0.5	msk		0
287620	Halloumiburgare med rödbetor	vitlök (1 klyfta)	1.0	klyfta	0.5	0.5	klyfta		0
287620	Halloumiburgare med rödbetor	färsk persilja (1 kvist)	1.0	kvist	1.0	1.0	kvist		0
287622	Shitake med nudlar	risnudlar (100 g)	100.0	g	1.25	125.0	g		0
287622	Shitake med nudlar	shitakesvamp (100 g)	100.0	g	1.5	150.0	g		1
287622	Shitake med nudlar	vitlök (1 klyfta)	1.0	klyfta	1.0	1.0	klyfta		0
287622	Shitake med nudlar	gul lök (1 st)	1.0	st	0.5	0.5	st		0
287622	Shitake med nudlar	paprika (1 st)	1.0	st	0.25	0.25	st		1
287622	Shitake med nudlar	morot (1 st)	1.0	st	1.0	1.0	st		0
287622	Shitake med nudlar	salladslök (1 st)	1.0	st	1.0	1.0	st		0
287622	Shitake med nudlar	olivolja (1 msk)	1.0	msk	0.5	0.5	msk		0
287622	Shitake med nudlar	färsk ingefära (1 tsk)	1.0	tsk	1.0	1.0	tsk		1
287622	Shitake med nudlar	pokésås (1 dl)	1.0	dl	0.5	0.5	dl		0
287622	Shitake med nudlar	färsk koriander (1 msk)	1.0	msk	1.0	1.0	msk		0
287622	Shitake med nudlar	lime (1 klyfta)	1.0	klyfta	1.0	1.0	klyfta		0
287618	Sötpotatissallad	sötpotatis (1 st)	1.0	st	2.0	2.0	st		1
287618	Sötpotatissallad	vitlök (1 klyfta)	1.0	klyfta	1.0	1.0	klyfta		1
287618	Sötpotatissallad	olivolja (1 tsk)	1.0	tsk	1.0	1.0	tsk		0
287618	Sötpotatissallad	salt och svartpeppar	None	None	None	None	None		0
287618	Sötpotatissallad	örtagårdskrydda (1 tsk)	1.0	tsk	0.5	0.5	tsk		0
287618	Sötpotatissallad	konserverade kikärtor (100 ml)	100.0	ml	2.0	200.0	ml		1
287618	Sötpotatissallad	färsk timjan (1 msk)	1.0	msk	1.0	1.0	msk		0
287618	Sötpotatissallad	citronklyftor (1 st)	1.0	st	2.0	2.0	st		0
287615	Laxgryta med dill och citron	laxfilé (100 g)	100.0	g	3.0	300.0	g		1
287615	Laxgryta med dill och citron	salt och svartpeppar	None	None	None	None	None		0
287615	Laxgryta med dill och citron	vitlök (1 klyfta)	1.0	klyfta	0.5	0.5	klyfta		0
287615	Laxgryta med dill och citron	fänkål (1 st)	1.0	st	0.5	0.5	st		1
287615	Laxgryta med dill och citron	olivolja (1 tsk)	1.0	tsk	1.0	1.0	tsk		0
287615	Laxgryta med dill och citron	purjolök (1 dl)	1.0	dl	1.0	1.0	dl		0
287615	Laxgryta med dill och citron	vatten (1 dl)	1.0	dl	1.0	1.0	dl		0
287615	Laxgryta med dill och citron	fiskbuljong (1 tärning)	1.0	tärning	0.5	0.5	tärning		0
287615	Laxgryta med dill och citron	havregrädde (1 dl)	1.0	dl	1.0	1.0	dl		0
287615	Laxgryta med dill och citron	färsk dill (1 msk)	1.0	msk	2.0	2.0	msk		0
287615	Laxgryta med dill och citron	citron (1 st)	1.0	st	0.25	0.25	st		0
287615	Laxgryta med dill och citron	frysta sojabönor (1 dl)	1.0	dl	1.0	1.0	dl		1
287615	Laxgryta med dill och citron	sockerärtor (100 g)	100.0	g	0.75	75.0	g		0
287615	Laxgryta med dill och citron	citronskiva (1 st)	1.0	st	1.0	1.0	st		0
287615	Laxgryta med dill och citron	färsk dill (1 kvist)	1.0	kvist	1.0	1.0	kvist		0
287613	Laxfilé med broccolisallad	laxfilé (100 g)	100.0	g	3.0	300.0	g		1
287613	Laxfilé med broccolisallad	salt och svartpeppar	None	None	None	None	None		0
287613	Laxfilé med broccolisallad	olivolja (1 tsk)	1.0	tsk	1.0	1.0	tsk		0
287613	Laxfilé med broccolisallad	fryst broccoliris (100 g)	100.0	g	3.0	300.0	g		1
287613	Laxfilé med broccolisallad	färsk dill (1 msk)	1.0	msk	1.0	1.0	msk		0
287613	Laxfilé med broccolisallad	granatäppelkärnor (1 dl)	1.0	dl	1.0	1.0	dl		1
287613	Laxfilé med broccolisallad	gräddfil (1 msk)	1.0	msk	3.0	3.0	msk		0
